x,y,z,regime
17.72125980190855,26.8500571793963,30.31287938412409,ESCAPE
17.856373686652557,26.740227211251877,30.90548482607798,ESCAPE
17.987719519900544,26.614122230482074,31.497904620146944,ESCAPE
18.115109745872235,26.47156584963562,32.089496533048205,ESCAPE
18.238357180551137,26.312411094936678,32.679602044205,ESCAPE
18.357275479133715,26.136542342410763,33.26754778799553,ESCAPE
18.471679592835645,25.943876703066348,33.85264722039278,ESCAPE
18.581386237272817,25.734365326850455,34.43420239584532,ESCAPE
18.686214407625737,25.507994778747477,35.011506009101325,ESCAPE
18.785985845158308,25.264787714955325,35.58384343571489,ESCAPE
18.880525568748208,25.004804083815525,36.15049495429287,ESCAPE
18.969662391004448,24.728141999547976,36.71073801793232,RIGHT_ATTRACTOR
19.05322939102461,24.434938118569082,37.263849474882,RIGHT_ATTRACTOR
19.13106449009194,24.125368449705768,37.8091082438392,RIGHT_ATTRACTOR
19.203010920813266,23.799648399298775,38.34579763084698,RIGHT_ATTRACTOR
19.268917747775788,23.458032926276154,38.87320793922611,RIGHT_ATTRACTOR
19.32864040291957,23.100816632277972,39.39063920683489,RIGHT_ATTRACTOR
19.382041108955868,22.728333220324295,39.897403469347736,RIGHT_ATTRACTOR
19.428989427394587,22.340955244449397,40.39282772380307,RIGHT_ATTRACTOR
19.46936269302324,21.939093356944234,40.876256355685854,RIGHT_ATTRACTOR
19.503046432544185,21.523195349898593,41.34705354899822,RIGHT_ATTRACTOR
19.529934856618706,21.093745207257072,41.80460617886464,RIGHT_ATTRACTOR
19.549931181702952,20.651261731754907,42.248325770110895,RIGHT_ATTRACTOR
19.562948053731755,20.19629708928879,42.67765115343197,RIGHT_ATTRACTOR
19.56890789728569,19.729435158359188,43.09205072628938,RIGHT_ATTRACTOR
19.56774317068083,19.2512897135849,43.49102418496177,RIGHT_ATTRACTOR
19.55939672428247,18.762502322974314,43.8741050244916,RIGHT_ATTRACTOR
19.543821987181317,18.263740308713068,44.240861954647464,RIGHT_ATTRACTOR
19.520983188995718,17.75569437477701,44.59090065683033,RIGHT_ATTRACTOR
19.490855559525368,17.239076069519744,44.9238654746336,RIGHT_ATTRACTOR
19.453425402065903,16.714615512706036,45.23944027033697,ESCAPE
19.40869023309015,16.183058421527193,45.5373499023082,ESCAPE
19.356658809726422,15.645163569355157,45.81736093036173,ESCAPE
19.297351122583954,15.10170010006853,46.07928216931531,ESCAPE
19.230798389027964,14.553444344448065,46.32296538797264,ESCAPE
19.157042950351993,14.001177456883017,46.54830527851096,ESCAPE
19.07613816367059,13.445682215437465,46.75523958902127,ESCAPE
18.98814824397711,12.88774017228139,46.94374892016869,ESCAPE
18.89314806106064,12.328129265806094,47.11385620076113,ESCAPE
18.79122290132668,11.767620746849804,47.265626092762204,ESCAPE
18.68246820556966,11.20697660672844,47.399164201341854,ESCAPE
18.56698924810709,10.64694689585572,47.51461597846351,ESCAPE
18.444900805208075,10.088267506286877,47.61216554665281,ESCAPE
18.3163267703171,9.531657645421058,47.692034255000635,ESCAPE
18.181399770101834,8.97781771578788,47.754479219202324,ESCAPE
18.040260726756863,8.427427191815745,47.79979157249002,ESCAPE
17.89305841509469,7.881142753528315,47.828294692348294,ESCAPE
17.73994899047159,7.33959654601895,47.840342261291575,ESCAPE
17.581095498230603,6.803394566955924,47.8363162289736,ESCAPE
17.416667382512014,6.27311532341251,47.81662477485894,ESCAPE
17.24683995362071,5.749308544327019,47.78170004073023,ESCAPE
17.071793888990214,5.2324942094202465,47.7319960604557,ESCAPE
16.89171467463665,4.723161628201249,47.66798635407269,ESCAPE
16.70679210279379,4.221768798845442,47.59016185046851,ESCAPE
16.51721970670005,3.7287418819690545,47.49902845417661,ESCAPE
16.323194256886925,3.2444748665053322,47.39510496877435,ESCAPE
16.124915207452126,2.769329411119035,47.278920740447596,ESCAPE
15.922584195243635,2.3036348441557157,47.15101360402741,ESCAPE
15.716404510793486,1.8476882695330663,47.011927673690025,ESCAPE
15.506580602506784,1.401754910780828,46.86221132292911,ESCAPE
15.29331759838473,0.9660684781052982,46.702415261615016,ESCAPE
15.076820809661339,0.540831761176424,46.53309051831372,ESCAPE
14.857295287514988,0.12621727510571326,46.35478671232418,ESCAPE
14.634945376941953,-0.2776319616537884,46.168050310746864,ESCAPE
14.409974294921328,-0.6706015627940579,45.97342301533475,ESCAPE
14.182583727836356,-1.052604825677453,45.77144025123632,ESCAPE
13.95297344994373,-1.4235817053809203,45.56262976576757,ESCAPE
13.721340962785273,-1.7834977283863314,45.34751033377846,ESCAPE
13.487881155255232,-2.1323428599548753,45.1265905670817,ESCAPE
13.252785994729141,-2.470130288689127,44.90036788083402,RIGHT_ATTRACTOR
13.01624422326249,-2.7968952587579956,44.6693274751832,RIGHT_ATTRACTOR
