n,drift,score,closure_error,radial_variance,angular_irregularity
15,6.0,0.3238471343928244,0.5424482588482008,0.307021239786811,5.949798228611511e-14
16,0.0,0.15782171301816786,1.6252439652141941,0.307021239786811,8.421090919293737e-14
16,0.35294117647058826,0.2216540865245699,1.017000792249562,0.307021239786811,6.495772574318924e-14
16,0.7058823529411765,0.3811946449067133,0.3875999503986284,0.307021239786811,8.361033992360667e-14
16,1.0588235294117647,0.19006816052224265,1.2669128696805747,0.307021239786811,6.125809920967382e-14
16,1.411764705882353,0.15561337152972668,1.6552170409960383,0.307021239786811,8.313143263511353e-14
16,1.7647058823529413,0.19566977116932455,1.2167065305364022,0.307021239786811,5.702356860486448e-14
16,2.1176470588235294,0.3941666257995859,0.3588220963966383,0.307021239786811,8.220123437559869e-14
16,2.4705882352941178,0.21344463877769607,1.0748412464680388,0.307021239786811,5.2153427741962505e-14
16,2.823529411764706,0.1568585518779076,1.6382128533207179,0.307021239786811,8.117350924635183e-14
16,3.1764705882352944,0.17799903245602267,1.3858254019602494,0.307021239786811,4.710128957409328e-14
16,3.5294117647058827,0.3342322726243089,0.510466482166184,0.307021239786811,8.004084799456514e-14
16,3.882352941176471,0.24767884924723552,0.8589848664178076,0.307021239786811,4.1482580309177996e-14
16,4.235294117647059,0.16168289878989087,1.5748047172767263,0.307021239786811,7.88790688867367e-14
16,4.588235294117648,0.1663044020134137,1.5175126921640645,0.307021239786811,3.48959209416844e-14
16,4.9411764705882355,0.27435475821121585,0.7281279886001196,0.307021239786811,7.749174826189321e-14
16,5.294117647058824,0.2973932399879691,0.6340064512640048,0.307021239786811,2.6948210209223486e-14
16,5.647058823529412,0.17059005877959568,1.4671581481735263,0.307021239786811,7.597359373477161e-14
16,6.0,0.15919974749075974,1.6069617128449305,0.307021239786811,1.451271505215352e-14
17,0.0,0.23702966567035536,0.9194497796298821,0.307021239786811,7.91361833329737e-14
17,0.35294117647058826,0.15999339433115695,1.5965753949707908,0.307021239786811,3.713441556975009e-14
17,0.7058823529411765,0.16898936747952276,1.4856667337176104,0.307021239786811,7.84496203862879e-14
17,1.0588235294117647,0.2889339498244592,0.6668222515783507,0.307021239786811,2.7716032123520915e-14
17,1.411764705882353,0.2820715083583883,0.6948894847701232,0.307021239786811,7.719429242563556e-14
17,1.7647058823529413,0.16771374695994065,1.5006695295705346,0.307021239786811,9.446251063027607e-15
17,2.1176470588235294,0.1607325438390273,1.586994520126588,0.307021239786811,7.717632973183903e-14
17,2.4705882352941178,0.24178122721163448,0.8918128481202003,0.307021239786811,2.4020026898559808e-14
17,2.823529411764706,0.34419595175664625,0.4815966447294769,0.307021239786811,7.885262553257436e-14
17,3.1764705882352944,0.1801834430939157,1.3631225454131417,0.307021239786811,3.271140630732824e-14
17,3.5294117647058827,0.1564572165238829,1.643663930904271,0.307021239786811,7.978562372984544e-14
17,3.882352941176471,0.20941567385048115,1.1048866331443727,0.307021239786811,3.9693167620575686e-14
17,4.235294117647059,0.3985634407256923,0.3494929991198908,0.307021239786811,8.02391088230316e-14
17,4.588235294117648,0.1989035240424083,1.1890103833824874,0.307021239786811,4.43062698166939e-14
17,4.9411764705882355,0.15572036290611385,1.6537452870789537,0.307021239786811,8.02086384699028e-14
17,5.294117647058824,0.1873226589743208,1.2926168720598723,0.307021239786811,4.844892557048406e-14
17,5.647058823529412,0.3725181505199192,0.40796703213889796,0.307021239786811,7.988415873858775e-14
17,6.0,0.2263900174894621,0.9855413446313763,0.307021239786811,5.1606118258494584e-14
18,0.0,0.3578766184316916,0.44457574888754764,0.307021239786811,7.964972781307105e-14
18,0.35294117647058826,0.18340383323394338,1.3306389611469163,0.307021239786811,4.952385947362223e-14
18,0.7058823529411765,0.15602992118450762,1.6494984277910252,0.307021239786811,7.96209743522858e-14
18,1.0588235294117647,0.20423716300429257,1.1452455667707642,0.307021239786811,4.239716293900908e-14
18,1.411764705882353,0.40103062535754075,0.344347761959919,0.307021239786811,7.89154156455358e-14
18,1.7647058823529413,0.20365378675413817,1.149920767164867,0.307021239786811,3.4058751902393394e-14
18,2.1176470588235294,0.1559890157343072,1.650058647024838,0.307021239786811,7.794641522228742e-14
18,2.4705882352941178,0.18380007145103874,1.3267208114753521,0.307021239786811,2.2735296474700768e-14
18,2.823529411764706,0.3594648041233286,0.4404605547799803,0.307021239786811,7.697474442228765e-14
18,3.1764705882352944,0.23334543489308787,0.9416533880049652,0.307021239786811,1.0091783519829687e-14
18,3.5294117647058827,0.1594393471190836,1.6038152181530954,0.307021239786811,7.792385454709411e-14
18,3.882352941176471,0.17007730058047033,1.4730491788706692,0.307021239786811,2.6566285366476223e-14
18,4.235294117647059,0.2947014475906053,0.6442442584483503,0.307021239786811,7.928869942849738e-14
18,4.588235294117648,0.2767282111881922,0.7177073713458022,0.307021239786811,3.5497434156732357e-14
18,4.9411764705882355,0.16673495840770758,1.5123368815340394,0.307021239786811,8.000338964967352e-14
18,5.294117647058824,0.16137598062886102,1.5787257309008038,0.307021239786811,4.109496321266356e-14
18,5.647058823529412,0.2457965632379818,0.8692910917152229,0.307021239786811,8.030164591569884e-14
18,6.0,0.33734035852531785,0.501277760968647,0.307021239786811,4.577958912021574e-14
19,0.0,0.17677368761566417,1.398806212413561,0.307021239786811,8.105663674937099e-14
19,0.35294117647058826,0.15713068903654148,1.6345324333797424,0.307021239786811,7.935556040620307e-14
19,0.7058823529411765,0.2159236600491683,1.0569115261747215,0.307021239786811,8.048030925329704e-14
19,1.0588235294117647,0.3906877190751323,0.36635239019149385,0.307021239786811,7.97976884671015e-14
19,1.411764705882353,0.19385039964603962,1.2326951033961606,0.307021239786811,7.974085549992886e-14
19,1.7647058823529413,0.15558516837010436,1.655605335643747,0.307021239786811,8.124055707586452e-14
